date,ticker,open_price,high_price,low_price,close_price,volume,daily_return,volatility_30d,moving_avg_50d,sharpe_ratio
2025-08-14,AMZN,227.39999389648438,233.11000061035156,227.02000427246094,230.97999572753906,61545800,0.02858923333961183,0.020319150353467885,220.66220092773438,1.4031033662478387
2025-08-14,GOOGL,201.5,204.44000244140625,201.22999572753906,202.94000244140625,25230400,0.00485242471261893,0.012233158814827052,183.32006744384765,0.3901739285415572
2025-08-14,META,777.8800048828125,787.8099975585938,772.510009765625,782.1300048828125,8116200,0.0026279198903420564,0.025209227623846614,721.8392578125,0.1010961084966434
2025-08-14,MSFT,522.5599975585938,525.9500122070312,520.1400146484375,522.47998046875,20269100,0.0036497047841510533,0.011606928661052519,500.67760009765624,0.30760417411424107
2025-08-13,AAPL,231.07000732421875,235.0,230.42999267578125,233.3300018310547,69878500,0.01602441991019199,0.016159727667054414,208.20057708740234,0.9867155659643221
2025-08-13,AMZN,222.0,224.9199981689453,222.0,224.55999755859375,36508300,0.01395221168040428,0.019690785499807753,220.15680114746092,0.7045349511920002
2025-08-13,GOOGL,204.1300048828125,204.52999877929688,197.50999450683594,201.9600067138672,28342900,-0.0067866118268749,0.012415029329130977,182.58084869384766,-0.5530375099581486
2025-08-13,META,791.1500244140625,795.4600219726562,778.22998046875,780.0800170898438,8811800,-0.0125569403926028,0.025292193558752535,719.5234033203125,-0.4996128723518724
2025-08-13,MSFT,532.1099853515625,532.7000122070312,519.3699951171875,520.5800170898438,19619200,-0.01636303624882196,0.011626699695971346,499.48740051269533,-1.414193344469397
2025-08-12,AAPL,228.00999450683594,230.8000030517578,227.07000732421875,229.64999389648438,55626200,0.010872441677679756,0.016089980595914315,207.56340393066407,0.6707948797064014
2025-08-12,AMZN,222.22999572753906,223.5,219.0500030517578,221.47000122070312,37185800,0.0007681796954406295,0.01955110311808452,219.79860107421874,0.03523149624424032
2025-08-12,GOOGL,201.3699951171875,204.5,200.58999633789062,203.33999633789062,30397900,0.011641772825326413,0.012296611811369759,181.91816101074218,0.9402921652995858
2025-08-12,META,773.0,793.6699829101562,772.4299926757812,790.0,14563100,0.031506659141438575,0.025676828288946008,717.3294873046875,1.2239554554174858
2025-08-12,MSFT,523.75,530.97998046875,522.7000122070312,529.239990234375,18667000,0.014316596246437996,0.011365126212896199,498.3152001953125,1.252712103708773
2025-08-11,AAPL,227.9199981689453,229.55999755859375,224.75999450683594,227.17999267578125,61806100,-0.008337416841468825,0.01632211354623626,206.98285034179688,-0.5156674040400082
2025-08-11,AMZN,221.77999877929688,223.0500030517578,220.39999389648438,221.3000030517578,31646200,-0.006241858073597895,0.019825508176198322,219.4694009399414,-0.31884293188267276
2025-08-11,GOOGL,200.94000244140625,201.47999572753906,199.07000732421875,201.0,25832400,-0.0020851860429123015,0.01264019871874645,181.28200805664062,-0.17124344090154012
2025-08-11,META,770.0800170898438,773.4600219726562,764.6699829101562,765.8699951171875,7612000,-0.00445858927623477,0.025102043468094037,714.4693310546875,-0.18078027636944452
2025-08-11,MSFT,522.2999877929688,527.5900268554688,519.719970703125,521.77001953125,20194400,-0.0005171222654515306,0.011132024487316691,496.93760009765623,-0.05358300689117418
2025-08-08,AAPL,220.57966572513484,230.73813503605493,219.00145500716468,229.0900115966797,113854000,0.04235792328538146,0.016167163681762048,206.43371704101563,2.615088152643016
2025-08-08,AMZN,223.13999938964844,223.8000030517578,221.8800048828125,222.69000244140625,32970500,-0.001971955504762035,0.020457486111663495,219.1574008178711,-0.10027236840980125
2025-08-08,GOOGL,197.22000122070312,202.61000061035156,197.1699981689453,201.4199981689453,39161800,0.024933817372051692,0.0133587906544633,180.6950518798828,1.860531610650138
2025-08-08,META,762.75,769.9000244140625,758.5800170898438,769.2999877929688,7320800,0.009805298472827184,0.025122225803261875,712.0430126953125,0.38714457347960335
2025-08-08,MSFT,522.5999755859375,524.6599731445312,519.4099731445312,522.0399780273438,15531000,0.0023038766415852674,0.011159196526849583,495.67579956054686,0.19934334491447503
2025-08-07,AAPL,218.63187314031333,220.59964108330854,216.33447747046458,219.7805633544922,90224800,0.03179364268982976,0.01454444830515011,205.85577270507812,2.18050743108866
2025-08-07,AMZN,221.0,226.22000122070312,220.82000732421875,223.1300048828125,40603500,0.0036885760119835798,0.02087774354466846,218.79800079345702,0.17287361179126004
2025-08-07,GOOGL,197.05999755859375,197.5399932861328,194.3300018310547,196.52000427246094,26321800,0.0021929111255085676,0.013018478719126321,180.10968383789063,0.16234969474876784
2025-08-07,META,773.489990234375,775.0,759.5499877929688,761.8300170898438,9019700,-0.01316075761739699,0.025418728376830194,709.5187170410156,-0.5208806082066156
2025-08-07,MSFT,526.7999877929688,528.0900268554688,517.5499877929688,520.8400268554688,16079100,-0.007810369883928137,0.01127559776621838,494.38219970703125,-0.6997176670252298
2025-08-06,AAPL,205.39689808550258,215.1358452662651,205.35693489516686,213.0082550048828,108483100,0.05090680618623611,0.013513943230570069,205.4598223876953,3.761111042104543
2025-08-06,AMZN,214.6999969482422,222.64999389648438,213.74000549316406,222.30999755859375,54823000,0.04004677220394748,0.02089949190503169,218.45580078125,1.9123626213592293
2025-08-06,GOOGL,194.5,196.6300048828125,193.6699981689453,196.08999633789062,21562900,0.0072943863065790815,0.013443485374366218,179.6331024169922,0.5366927568479725
2025-08-06,META,770.0,773.6400146484375,760.4600219726562,771.989990234375,9733900,0.011172776591076294,0.025285701436565805,707.1186401367188,0.43872271210435815
2025-08-06,MSFT,530.9000244140625,531.7000122070312,524.030029296875,524.9400024414062,21355700,-0.005324486136605855,0.011130883151383648,493.17919921875,-0.4854827009211032
2025-08-05,AAPL,203.1694082424696,205.1072113881769,201.93082373064988,202.68995666503906,44155100,-0.0021146907604691068,0.00996545941143762,205.1006301879883,-0.22016605047992172
2025-08-05,AMZN,213.0500030517578,216.3000030517578,212.8699951171875,213.75,51505100,0.009922070229506863,0.0199493034568322,218.0294009399414,0.49338590549991723
2025-08-05,GOOGL,194.7100067138672,197.86000061035156,193.88999938964844,194.6699981689453,31602300,-0.0018970217900114994,0.01346031395460382,179.07662841796875,-0.14683066650912677
2025-08-05,META,776.4500122070312,783.1300048828125,763.0,763.4600219726562,11640300,-0.016628634833553257,0.02542553509584283,704.2103979492188,-0.6571346423953986
2025-08-05,MSFT,537.1799926757812,537.2999877929688,527.239990234375,527.75,19171600,-0.014730069510613508,0.01108751220449318,491.6839990234375,-1.335685978679429
2025-08-04,AAPL,204.27816503495924,207.64435521756303,201.4513712516652,203.11949157714844,75109300,0.004792974350137147,0.00996271326900959,205.06946563720703,0.47312505574504554
2025-08-04,AMZN,217.39999389648438,217.44000244140625,211.4199981689453,211.64999389648438,77890100,-0.01443541840985152,0.019914405455699283,217.81640106201172,-0.7288584899762914
2025-08-04,GOOGL,190.2899932861328,195.27000427246094,190.1199951171875,195.0399932861328,31547400,0.031248285574688284,0.013646615661026342,178.59649627685548,2.2840036877670107
2025-08-04,META,760.0,776.8499755859375,758.4099731445312,776.3699951171875,15801700,0.03514617806207654,0.025403834207333643,701.6628088378907,1.380374816514441
2025-08-04,MSFT,528.27001953125,538.25,528.1300048828125,535.6400146484375,25349000,0.021999255154699693,0.010911634467044854,490.22619873046875,2.008854873349792
2025-08-01,AAPL,210.63095505795985,213.33788973606855,201.27158167093614,202.1505889892578,104434500,-0.0250035932739211,0.01072404603198021,205.04429382324219,-2.3389454202719957
2025-08-01,AMZN,217.2100067138672,220.44000244140625,212.8000030517578,214.75,122258800,-0.08269617085933034,0.019886478857733838,217.60580108642577,-4.162402833144293
2025-08-01,GOOGL,189.02999877929688,190.8300018310547,187.82000732421875,189.1300048828125,34832200,-0.014434544563696416,0.014964238949573558,178.06282012939454,-0.9699063007460934
2025-08-01,META,760.72998046875,766.0,745.3099975585938,750.010009765625,19028700,-0.03029322585051608,0.025089664385389697,698.8356372070313,-1.2105618657684332
2025-08-01,MSFT,535.0,535.7999877929688,520.8599853515625,524.1099853515625,28977600,-0.01760077722293818,0.01049740595031117,488.5647985839844,-1.6842391716573726
2025-07-31,AAPL,208.25365677749065,209.60211724381097,206.92516266487007,207.33470153808594,80698400,-0.007079622090835236,0.009545379365101041,205.1337921142578,-0.7499950391049266
2025-07-31,AMZN,235.77000427246094,236.52999877929688,231.39999389648438,234.11000061035156,104357300,0.017029402351838252,0.01244767090326678,217.39220123291017,1.3617035190113187
2025-07-31,GOOGL,195.7100067138672,195.99000549316406,191.08999633789062,191.89999389648438,51329200,-0.023558769203535168,0.01498514693037319,177.5558544921875,-1.5774376048985168
2025-07-31,META,775.2000122070312,784.75,765.510009765625,773.4400024414062,38831100,0.11252711841922625,0.02432378270924287,696.5676403808594,4.622955018305265
2025-07-31,MSFT,555.22998046875,555.4500122070312,531.9000244140625,533.5,51617300,0.03947472946598163,0.009753357045944292,487.2459991455078,4.039159460792855
2025-07-30,AAPL,211.65977882345743,212.14922883427738,207.48452469073794,208.81301879882812,45512500,-0.010507881543836084,0.009852144742408822,205.15796447753905,-1.0746133862232126
2025-07-30,AMZN,231.63999938964844,231.8000030517578,229.2899932861328,230.19000244140625,32993300,-0.003549595623255297,0.012256041539036845,216.8332012939453,-0.29609565952120315
2025-07-30,GOOGL,195.60000610351562,197.60000610351562,194.69000244140625,196.52999877929688,32445400,0.003984668093470534,0.0142065104644615,177.0446270751953,0.2748953040843366
2025-07-30,META,708.0900268554688,708.5,691.2000122070312,695.2100219726562,27077300,-0.0068428257533482695,0.013079110634374355,693.8975927734375,-0.5292554689858294
2025-07-30,MSFT,515.1699829101562,515.9500122070312,509.44000244140625,513.239990234375,26380400,0.0013071051770152664,0.00708951924001262,485.7533990478516,0.17317677773140533
2025-07-29,AAPL,213.93719187335407,214.5664825639156,210.58101550100253,211.03050231933594,51411700,-0.012987651582609505,0.009680295878423034,205.2021142578125,-1.3498571558231405
2025-07-29,AMZN,234.14999389648438,234.72000122070312,230.30999755859375,231.00999450683594,33716200,-0.007646371539299812,0.012573551478618026,216.341201171875,-0.6144434714251503
2025-07-29,GOOGL,192.42999267578125,195.9199981689453,192.0800018310547,195.75,41389200,0.016460681996079085,0.014288867577799805,176.43380828857423,1.1464391301494863
2025-07-29,META,720.0,724.469970703125,699.9099731445312,700.0,13267000,-0.024566984048683183,0.014055085300572782,692.7903466796874,-1.7535538633154975
2025-07-29,MSFT,515.530029296875,517.6199951171875,511.55999755859375,512.5700073242188,16469200,0.0001365996570121819,0.007184039902068384,484.5739990234375,0.007966906980934768
2025-07-28,AAPL,213.78737619229818,214.60645396318566,212.81847455673218,213.80735778808594,37858000,0.0007948746335069146,0.009726362913974976,205.20571014404297,0.07356393756537512
2025-07-28,AMZN,233.35000610351562,234.2899932861328,232.25,232.7899932861328,26300100,0.005833005662313484,0.012513721468065887,215.8244012451172,0.4597865309397592
2025-07-28,GOOGL,193.64999389648438,194.0500030517578,190.83999633789062,192.5800018310547,38139500,-0.003105864310356088,0.014193355657146,175.79404327392578,-0.22441693611175617
2025-07-28,META,715.2000122070312,724.739990234375,712.6799926757812,717.6300048828125,8715700,0.006945630939415359,0.013561260804549473,691.6580456542969,0.5063147121060319
2025-07-28,MSFT,514.0800170898438,515.0,510.1199951171875,512.5,14308000,-0.0023554572052336686,0.007436390079805748,483.38519897460935,-0.32741992532246905
2025-07-25,AAPL,214.45660521718813,214.9960015887686,213.15807589620647,213.63754272460938,40268800,0.0005614197975087887,0.009721627237880634,205.17134887695312,0.04958580558050689
2025-07-25,AMZN,232.22000122070312,232.47999572753906,231.17999267578125,231.44000244140625,28712100,-0.00340177109187767,0.01251215270512892,215.37360137939453,-0.27822040325768876
2025-07-25,GOOGL,191.97999572753906,194.3300018310547,191.25999450683594,193.17999267578125,39785900,0.0052557345915569265,0.014332134704050007,175.24584411621095,0.3611722621284809
2025-07-25,META,716.9199829101562,720.6500244140625,711.9000244140625,712.6799926757812,8271700,-0.0029658577971346523,0.013524613838960885,690.4825061035157,-0.22516153974964068
2025-07-25,MSFT,512.469970703125,518.2899780273438,510.3599853515625,513.7100219726562,19125700,0.005539494720473437,0.0076418373814279295,482.1773986816406,0.7145048197934951
2025-07-24,AAPL,213.65751035981805,215.44548969662856,213.28793468034502,213.51766967773438,46022600,-0.0018211487803653226,0.0104950093394336,205.15237030029297,-0.18108739099349574
2025-07-24,AMZN,229.1699981689453,236.0,228.63999938964844,232.22999572753906,42902300,0.01725876103762447,0.013162991741990503,214.97220123291015,1.3051285220711937
2025-07-24,GOOGL,197.02999877929688,197.9499969482422,191.0,192.1699981689453,74881700,0.010198194212151845,0.014438498267514746,174.5689862060547,0.7008228241820116
2025-07-24,META,717.0499877929688,723.6199951171875,714.0,714.7999877929688,10920800,0.0017096480757692323,0.01370743315023269,689.3394189453124,0.11893422922704373
2025-07-24,MSFT,508.7699890136719,513.6699829101562,507.29998779296875,510.8800048828125,16107000,0.009903749607573342,0.0076261838883155235,480.8695379638672,1.288243854604754
2025-07-23,AAPL,214.75626907170553,214.90609293027538,212.1692088371252,213.9072265625,46989300,-0.0011660856188711044,0.010499036049041626,205.09303771972657,-0.11862524258594873
2025-07-23,AMZN,228.47000122070312,228.7899932861328,227.08999633789062,228.2899932861328,28294900,0.003604836070819184,0.012856040201903325,214.50040130615236,0.27422681759599365
2025-07-23,GOOGL,191.5,192.52999877929688,189.17999267578125,190.22999572753906,58681900,-0.005801194897021911,0.014531322235944727,173.89095428466797,-0.4046816855964296
2025-07-23,META,706.3699951171875,714.6300048828125,704.9299926757812,713.5800170898438,8771600,0.01244309751795325,0.013861908522930125,687.8221862792968,0.8919213698558391
2025-07-23,MSFT,506.75,506.7900085449219,500.70001220703125,505.8699951171875,16396600,0.0011874960250199962,0.007595014975002124,479.62067260742185,0.14590240431416754
2025-07-22,AAPL,212.89838571641525,214.7063314773177,211.9894136266437,214.15695190429688,46404100,0.009036182474420285,0.010802056261017358,204.77579803466796,0.8291770732002867
2025-07-22,AMZN,229.67999267578125,230.0,226.35000610351562,227.47000122070312,37483700,-0.007980819043607368,0.013112274715457641,213.79580139160157,-0.6147052512155312
2025-07-22,GOOGL,191.5,191.64999389648438,187.4600067138672,191.33999633789062,44660200,0.006522831112902638,0.01461158894172121,173.13766052246095,0.4409832537198747
2025-07-22,META,716.1900024414062,716.5999755859375,701.4099731445312,704.8099975585938,8921100,-0.011445044644003644,0.01373571302121798,685.3912756347656,-0.8390106655232685
2025-07-22,MSFT,510.9700012207031,511.20001220703125,505.2699890136719,505.2699890136719,13868600,-0.009391068830822413,0.007608315427264379,478.2617938232422,-1.244747802680501
2025-07-21,AAPL,211.8595616297783,215.53538252867688,211.39009321998003,212.23912048339844,51377400,0.0061558702516160135,0.011054480977903635,204.43281463623046,0.5496870621422227
2025-07-21,AMZN,225.83999633789062,229.69000244140625,225.64999389648438,229.3000030517578,40297600,0.014018476542235536,0.013731608816114117,213.0880014038086,1.0151113135784084
2025-07-21,GOOGL,186.25,190.2899932861328,186.14999389648438,190.10000610351562,45803100,0.0272344569945544,0.015545564793220177,172.39272979736327,1.7468063898863528
2025-07-21,META,706.7999877929688,717.0,705.760009765625,712.969970703125,9404400,0.012338758795880755,0.0139545012688401,683.2460803222656,0.878526109986493
2025-07-21,MSFT,506.7099914550781,512.0900268554688,505.54998779296875,510.05999755859375,14066800,1.96250678650145e-05,0.007294099625201325,476.9037353515625,-0.008190183102745321
2025-07-18,AAPL,210.63095139102305,211.54990664350106,209.46227954032304,210.9405975341797,48974600,0.005523241182089356,0.011264656074213121,204.10344818115234,0.483270511488257
2025-07-18,AMZN,225.13999938964844,226.39999389648438,222.97999572753906,226.1300048828125,37833800,0.010050026580880944,0.013583359479446909,212.2762014770508,0.734035016639481
2025-07-18,GOOGL,185.39999389648438,186.4199981689453,183.7100067138672,185.05999755859375,34014500,0.008061857025696506,0.014933762894288528,171.61466888427734,0.5345264956218341
2025-07-18,META,702.1900024414062,704.7100219726562,691.6500244140625,704.280029296875,12779800,0.004091838243298396,0.013845291097265936,680.9137036132812,0.2898077863256822
2025-07-18,MSFT,514.47998046875,514.6400146484375,507.42999267578125,510.04998779296875,21209700,-0.003224593266952902,0.0073349968088757865,475.3536535644531,-0.45043759832587704
2025-07-17,AAPL,210.33130094399476,211.5599023237274,209.35240091776063,209.78192138671875,48068100,-0.0006661853268702389,0.011255767257353336,203.8451419067383,-0.06623719104961538
2025-07-17,AMZN,223.32000732421875,224.5,222.50999450683594,223.8800048828125,31855800,0.0030915472640284936,0.013544383052543593,211.45380126953125,0.22239345808355115
2025-07-17,GOOGL,182.13999938964844,184.05999755859375,180.47999572753906,183.5800018310547,31992600,0.0033338831845759476,0.014979644987908153,171.1741213989258,0.21726269933886788
2025-07-17,META,704.3900146484375,705.9000244140625,697.1099853515625,701.4099731445312,11803300,-0.002133985940318328,0.014935028674196455,678.5652722167969,-0.1481986454774913
2025-07-17,MSFT,505.67999267578125,513.3699951171875,505.6199951171875,511.70001220703125,17503100,0.01202487470542879,0.00723910109722047,473.80297302246095,1.6501371462612002
2025-07-16,AAPL,210.06160887608695,212.1592191902425,208.40348697906978,209.92176818847656,47490500,0.0050212956703405975,0.011314310618295114,203.61759063720703,0.43678583324241355
2025-07-16,AMZN,225.8800048828125,226.10000610351562,222.17999267578125,223.19000244140625,39535900,-0.013960696164789232,0.01361258149473502,210.7032012939453,-1.0314032830278834
2025-07-16,GOOGL,183.24000549316406,184.3300018310547,182.02999877929688,182.97000122070312,33104200,0.005329677036830294,0.015433052028216487,170.7827505493164,0.34019920025319605
2025-07-16,META,713.3699951171875,713.969970703125,699.27001953125,702.9099731445312,13067600,-0.01052948570456469,0.014987550150280683,676.5132580566407,-0.7078442225416733
2025-07-16,MSFT,505.17999267578125,506.7200012207031,501.8900146484375,505.6199951171875,15154400,-0.0003954216996858717,0.007053912043022469,472.27638732910157,-0.06730829306563253
2025-07-15,AAPL,208.9828312368767,211.64980271899068,208.6831682659836,208.87295532226562,42296300,0.0023488240612374867,0.011306592027456534,203.51612701416016,0.20071998497525445
2025-07-15,AMZN,226.1999969482422,227.27000427246094,225.4600067138672,226.35000610351562,34907300,0.0029243814744550622,0.01327429534078538,210.03900115966798,0.2143252294793116
2025-07-15,GOOGL,182.80999755859375,184.22000122070312,181.60000610351562,182.0,33448300,0.0024234547660435535,0.01579084837141468,170.3999838256836,0.14844608925014144
2025-07-15,META,723.9000244140625,724.469970703125,709.8200073242188,710.3900146484375,11529500,-0.014606292669558374,0.016060432317415992,674.386279296875,-0.9143999027347647
2025-07-15,MSFT,503.0199890136719,508.29998779296875,502.7900085449219,505.82000732421875,14927200,0.005566415593219576,0.007024317482958759,470.8536346435547,0.7811506992908953
2025-07-14,AAPL,209.69201166358403,210.67091168904602,207.3047216270235,208.3834991455078,38840100,-0.012028812490351148,0.011319602135883936,203.59465057373046,-1.0696645892996939
2025-07-14,AMZN,225.07000732421875,226.66000366210938,224.24000549316406,225.69000244140625,35702600,0.0029775049161142597,0.013331282511439058,209.3160009765625,0.2173939254728417
2025-07-14,GOOGL,181.00999450683594,183.6699981689453,179.67999267578125,181.55999755859375,32536600,0.007603058430686094,0.015798906457908237,169.98208312988282,0.4762160831425763
2025-07-14,META,717.5999755859375,728.0,716.5499877929688,720.9199829101562,8939400,0.004752509509442504,0.015702567494612737,671.6138806152344,0.29760384291808933
2025-07-14,MSFT,501.5199890136719,503.9700012207031,501.0299987792969,503.0199890136719,12058800,-0.0005960786501253423,0.007010486258924798,469.2296435546875,-0.09634762904363996
2025-07-11,AAPL,210.33129628612954,211.88952536572023,209.6220944658076,210.92062377929688,39765800,-0.005884835805047839,0.011056172451690032,203.6666030883789,-0.5394453560193192
2025-07-11,AMZN,223.5800018310547,226.67999267578125,222.3699951171875,225.02000427246094,50518300,0.012417933203629827,0.013334419732951651,208.49060089111327,0.9253172144997069
2025-07-11,GOOGL,176.7899932861328,181.42999267578125,176.47999572753906,180.19000244140625,34282900,0.014469132951631547,0.015786679848064592,169.52304290771485,0.9115132510925416
2025-07-11,META,722.5,725.1599731445312,709.7000122070312,717.510009765625,10873900,-0.013379325393828023,0.015704183734926033,668.1670385742187,-0.8570130546333992
2025-07-11,MSFT,498.4700012207031,505.0299987792969,497.79998779296875,503.32000732421875,16459500,0.0036691319645456577,0.006975848030894286,467.05995788574216,0.5145993532660688
2025-07-10,AAPL,210.27134950514616,213.23798377907798,209.7918979255535,212.16920471191406,44443600,0.006014939675876629,0.010962046142691539,203.66207641601562,0.5414659379507204
2025-07-10,AMZN,221.5500030517578,222.7899932861328,219.6999969482422,222.25999450683594,30370600,-0.0012581953255335065,0.013328412743910382,207.73800079345702,-0.10035406545387061
2025-07-10,GOOGL,175.6300048828125,178.42999267578125,174.3800048828125,177.6199951171875,29252400,0.0056618731040984915,0.015619665500263905,169.11856994628906,0.3574025336611141
2025-07-10,META,731.5499877929688,735.7999877929688,719.5999755859375,727.239990234375,9913600,-0.007560303011827196,0.01537259331024274,664.8971130371094,-0.4969667730754299
2025-07-10,MSFT,503.04998779296875,504.44000244140625,497.75,501.4800109863281,16492100,-0.004031694981082468,0.007230745228135148,464.85991638183594,-0.5685527467419583
2025-07-09,AAPL,209.2924745188519,211.09043707809712,206.98509558510867,210.90065002441406,48749400,0.005380715910463962,0.011741326018071182,203.61123016357422,0.4515121054418833
2025-07-09,AMZN,221.07000732421875,224.2899932861328,220.47000122070312,222.5399932861328,38155100,0.014496684294917905,0.01391579608761045,207.04680084228517,1.036039844561167
2025-07-09,GOOGL,175.25,179.44000244140625,172.77000427246094,176.6199951171875,43025600,0.012961656910557284,0.016270185260204493,168.77448608398439,0.791772903944813
2025-07-09,META,722.719970703125,737.530029296875,722.719970703125,732.780029296875,11418000,0.016803872332543657,0.015625890614191697,661.3386596679687,1.0703074574187215
2025-07-09,MSFT,500.29998779296875,506.7799987792969,499.739990234375,503.510009765625,18659500,0.013873816431438035,0.008016340231100006,462.63918029785157,1.7207916523498248
2025-07-08,AAPL,209.86183643928914,211.1903153368944,208.213697736729,209.7719268798828,42848900,0.0002858039892503772,0.013172484672672874,203.56859680175782,0.015671979509952895
2025-07-08,AMZN,223.9199981689453,224.0,218.42999267578125,219.36000061035156,45692000,-0.018391733064396676,0.013978879750106156,206.37580108642578,-1.3213575389416656
2025-07-08,GOOGL,177.85000610351562,177.9499969482422,172.80999755859375,174.36000061035156,40442500,-0.01374508042346223,0.01637494925114834,168.4773696899414,-0.8442435631889259
2025-07-08,META,721.5700073242188,722.9099731445312,714.8099975585938,720.6699829101562,7770700,0.0032296337482664583,0.015895957093502756,657.6200439453125,0.19818049648542432
2025-07-08,MSFT,497.239990234375,498.20001220703125,494.1099853515625,496.6199951171875,11846600,-0.002210090213006888,0.008178355657479847,460.3916192626953,-0.27994078372931275
2025-07-07,AAPL,212.43889126622693,215.9848699115094,208.56330013289198,209.7119903564453,50229000,-0.016857939297312052,0.013203929222628807,203.53038238525392,-1.2827472861373788
2025-07-07,AMZN,223.0,224.2899932861328,222.3699951171875,223.47000122070312,36604100,0.0002685535903059755,0.013452964054386207,205.7194009399414,0.014062961156817561
2025-07-07,GOOGL,179.05999755859375,179.3000030517578,175.67999267578125,176.7899932861328,34175600,-0.015262103892355383,0.016298360219315217,168.1719177246094,-0.9412891091669001
2025-07-07,META,717.5999755859375,727.0,713.510009765625,718.3499755859375,9457100,-0.0009179763434763455,0.015902023919607173,653.8614465332031,-0.06271789225594764
2025-07-07,MSFT,497.3800048828125,498.75,495.2300109863281,497.7200012207031,13981600,-0.0022451991127608872,0.008127295808460996,458.19102478027344,-0.28601939032488
2025-07-03,AAPL,211.90950026104147,214.40666625629999,211.56988934364432,213.30792236328125,34955800,0.005225041050401336,0.01354309824333795,203.4181509399414,0.37994821263055445
2025-07-03,AMZN,221.82000732421875,224.00999450683594,221.36000061035156,223.41000366210938,29632400,0.015869432167251007,0.013841890754661886,204.86200103759765,1.1407449580230147
2025-07-03,GOOGL,178.5,179.6699981689453,177.0500030517578,179.52999877929688,21689700,0.004982083479003974,0.016646932310906904,167.73936126708983,0.2945118240450033
2025-07-03,META,726.6099853515625,729.030029296875,714.4199829101562,719.010009765625,8601700,0.0076236422293103345,0.01592249429546327,649.8918469238281,0.47381252019633724
2025-07-03,MSFT,493.80999755859375,500.1300048828125,493.44000244140625,498.8399963378906,13984800,0.015781221482401575,0.008551172853106229,455.71070373535156,1.8362225478032255
2025-07-02,AAPL,208.6731759252599,213.09814660534315,207.9040445567577,212.1991729736328,67941800,0.022230770203315764,0.01364900478704912,203.13703826904296,1.6229318891417697
2025-07-02,AMZN,219.72999572753906,221.60000610351562,219.05999755859375,219.9199981689453,30894200,-0.002449462616694653,0.013829933151226464,203.85740081787108,-0.18285176568879302
2025-07-02,GOOGL,175.5399932861328,178.86000061035156,175.07000732421875,178.63999938964844,29128900,0.015923584565922022,0.016983115699793435,167.17449829101562,0.9329395010097974
2025-07-02,META,715.3300170898438,720.2999877929688,712.7999877929688,713.5700073242188,9336700,-0.007855682001408737,0.01599899843055462,645.5095538330078,-0.49597148941646224
